Births(Count) by Mother's Age by Mother's Education Level by County of Residence (Mother),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holmes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,3,0,0,0,0,0,3,1,2,3,1,0,0,0,0,7,0,3,6,3,1,0,0,0,0,13,2,3,7,3,0,0,0,0,0,15,0,2,2,1,0,0,0,0,0,5,0,2,2,3,2,0,0,0,0,9,0,3,4,0,2,1,0,0,0,10,1,0,1,2,2,0,1,0,0,7,1,0,5,3,0,4,0,0,0,13,0,1,2,0,0,0,0,0,0,3,0,1,2,2,2,1,1,0,0,9,1,0,0,3,0,2,2,0,0,8,0,0,1,2,0,2,0,0,0,5,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
Indian River,0,0,0,0,0,0,0,1,3,0,4,0,1,2,1,0,4,0,4,2,0,0,0,6,0,6,12,1,1,0,20,0,8,9,1,0,0,0,18,1,4,16,7,1,0,0,0,29,0,6,25,7,1,0,0,0,0,39,2,5,19,7,0,0,0,0,1,34,0,7,24,4,5,1,1,0,0,42,1,3,20,7,3,3,0,0,0,37,0,7,37,11,3,5,0,0,0,63,3,9,10,15,7,5,1,0,1,51,1,6,25,16,5,4,1,1,0,59,4,6,22,11,7,8,0,0,0,58,2,3,7,5,5,11,5,1,0,39,3,4,6,7,5,3,2,1,0,31,4,8,10,7,0,6,4,0,0,39,1,2,9,9,4,6,0,2,0,33,4,5,8,4,0,7,3,1,0,32,1,2,7,3,5,8,1,1,0,28,1,2,10,0,3,6,2,0,0,24,1,1,2,4,2,3,1,1,0,15,0,3,5,5,2,3,2,0,0,20,0,1,5,4,2,7,1,0,0,20,1,1,4,3,4,1,0,0,0,14,0,0,5,2,0,2,0,1,0,10,0,0,1,0,2,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776
Jackson,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,4,1,1,3,0,0,0,5,1,4,6,1,0,0,0,12,1,2,10,5,0,0,0,0,18,2,4,7,8,2,0,0,0,0,23,0,6,14,4,2,1,0,0,0,27,1,2,8,7,1,0,0,0,0,19,1,2,8,2,5,1,0,0,0,19,1,2,9,2,2,2,1,0,0,19,0,2,2,7,3,1,1,0,0,16,0,1,4,2,3,5,0,0,0,15,0,3,5,4,2,6,1,0,0,21,0,2,5,5,3,3,2,0,0,20,0,2,6,1,2,0,0,0,0,11,0,3,4,4,2,4,0,0,0,17,1,2,0,2,1,2,0,0,0,8,0,0,6,1,1,0,2,0,0,10,0,3,2,2,2,1,1,0,0,11,0,1,0,0,1,0,1,0,0,3,0,0,2,2,1,0,0,0,0,5,0,0,2,1,1,1,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0,3,1,0,0,0,0,0,5,0,3,2,1,1,0,0,0,0,7,0,2,2,2,0,0,0,0,0,6,0,1,2,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,4,0,1,0,1,0,1,0,0,0,3,0,1,1,1,1,0,2,0,0,6,0,0,1,2,1,1,0,0,0,5,0,1,0,2,0,1,1,0,0,5,0,0,0,2,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,1,0,0,5,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
Lafayette,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,4,0,0,2,1,2,0,0,0,0,5,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,2,1,0,1,0,0,0,4,0,1,2,0,1,1,0,0,0,5,2,0,1,0,0,0,0,0,0,3,0,0,2,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
Lake,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,1,4,6,1,0,0,12,3,11,17,4,0,0,35,2,15,23,11,2,0,0,53,0,13,32,14,3,0,1,0,63,4,21,48,31,7,1,0,0,0,112,1,28,49,30,4,2,0,0,0,114,3,10,58,25,9,5,0,0,0,110,4,13,50,23,9,3,0,0,1,103,2,9,40,29,16,8,3,0,0,107,3,18,37,25,10,5,3,0,1,102,3,13,40,21,12,25,2,0,0,116,4,8,41,30,12,19,3,0,2,119,2,7,28,24,11,15,12,1,0,100,4,7,29,18,13,12,10,1,0,94,3,6,19,18,10,26,10,1,2,95,5,5,17,30,8,18,6,2,0,91,2,4,14,13,13,26,3,2,1,78,2,6,14,15,5,16,6,2,0,66,5,1,14,14,10,11,3,0,0,58,1,5,8,11,5,16,5,0,0,51,0,2,7,10,4,7,2,2,0,34,2,1,5,10,4,9,2,2,0,35,0,3,4,4,2,3,1,0,0,17,1,1,4,5,2,7,1,0,0,21,1,1,3,2,1,2,1,0,0,11,0,1,1,3,1,0,0,0,0,6,0,0,0,1,0,0,1,0,0,2,0,0,1,0,3,2,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1817
Lee,0,0,0,0,0,0,0,2,2,0,4,0,8,1,0,0,9,1,17,7,0,2,0,27,4,15,19,4,0,0,42,5,21,42,9,2,0,1,80,4,39,68,17,3,0,0,2,133,3,36,81,17,4,1,0,0,0,142,10,33,81,19,10,1,0,0,0,154,7,31,80,29,22,4,0,0,2,175,14,29,90,26,13,13,2,0,3,190,16,33,78,26,22,9,2,0,3,189,17,17,93,45,24,18,4,0,3,221,12,17,68,39,19,27,2,1,2,187,27,22,66,32,17,31,9,4,3,211,12,21,65,22,21,30,7,0,0,178,15,18,55,23,30,37,6,1,1,186,10,19,41,22,20,28,10,4,0,154,16,11,40,27,18,26,9,2,2,151,15,10,29,22,21,32,7,1,1,138,7,10,33,20,15,28,8,2,1,124,8,5,26,10,9,15,8,1,1,83,4,6,20,4,13,16,5,2,1,71,6,2,16,5,7,13,2,1,0,52,5,4,20,12,6,11,3,0,1,62,4,8,12,5,3,9,3,1,0,45,5,3,8,1,4,3,3,2,0,29,1,2,6,3,0,1,1,0,0,14,0,1,6,2,1,0,0,0,0,10,0,1,1,1,2,2,2,0,0,9,0,1,1,2,1,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3076
Leon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,1,2,0,0,5,2,5,8,4,0,0,19,1,7,14,12,0,0,0,34,0,16,17,19,2,0,0,0,54,0,10,24,24,3,1,0,0,0,62,0,17,19,27,5,5,0,0,1,74,3,12,18,27,5,4,0,1,0,70,4,13,21,20,8,10,2,0,5,83,1,12,16,29,6,23,6,0,2,95,0,8,14,25,7,30,5,0,2,91,2,8,14,26,13,36,8,1,0,108,1,2,15,25,21,28,8,3,0,103,1,6,14,14,12,21,13,3,2,86,1,9,16,14,16,37,13,1,0,107,0,4,14,23,10,35,14,8,0,108,1,5,9,14,12,30,30,9,0,110,0,2,3,10,8,30,15,5,0,73,1,6,10,9,3,26,10,6,0,71,0,4,2,8,5,12,8,9,1,49,0,1,6,9,4,9,9,6,0,44,0,0,4,8,2,16,10,6,1,47,1,0,0,6,4,7,3,3,0,24,1,0,3,6,0,6,5,4,0,25,0,0,2,1,2,3,2,1,1,12,0,0,1,4,4,3,0,1,0,13,0,0,1,0,0,1,4,0,0,6,0,0,1,0,0,3,0,1,0,5,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1584
Levy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,2,0,0,7,0,2,5,0,0,0,0,7,1,4,7,3,0,0,0,0,15,1,3,6,8,1,0,0,0,0,19,0,3,8,2,0,0,0,0,0,13,1,2,6,4,1,0,0,0,0,14,0,5,4,5,0,1,0,0,0,15,1,6,12,7,1,1,0,0,0,28,0,1,7,4,1,0,0,0,0,13,2,0,7,5,1,2,0,0,0,17,0,0,8,0,1,1,1,0,0,11,1,2,7,4,0,1,0,0,0,15,2,0,2,2,0,1,2,0,0,9,0,1,2,2,0,1,1,0,0,7,1,0,4,3,2,0,1,1,0,12,0,0,3,3,2,1,0,0,0,9,0,2,3,0,0,2,0,0,0,7,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232
Liberty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,5,0,0,3,1,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,3,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Madison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,0,2,2,2,0,0,1,7,0,1,6,0,0,0,0,0,7,0,2,5,3,0,0,0,0,0,10,0,0,4,1,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,3,0,1,3,3,1,0,0,0,0,8,0,2,4,2,0,2,0,0,0,10,1,0,2,2,0,1,1,0,1,8,0,1,2,0,2,1,0,0,0,6,0,1,1,2,2,1,0,0,0,7,0,1,3,2,1,0,0,0,0,7,1,1,3,0,0,0,0,0,0,5,0,0,1,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,3,1,0,0,1,1,0,0,0,0,3,0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
Manatee,0,0,1,1,1,1,2,1,7,0,8,2,10,1,0,0,13,2,16,8,3,0,0,29,3,18,22,2,0,0,45,9,22,25,8,0,0,0,64,6,37,46,15,2,0,0,0,106,10,30,40,23,5,0,0,0,1,109,6,27,53,23,6,4,0,0,1,120,10,30,44,28,7,4,0,0,0,123,11,20,52,34,6,4,0,0,1,128,11,30,61,20,7,12,0,1,0,142,8,22,42,26,10,11,1,0,0,120,14,19,30,33,13,19,4,1,0,133,25,18,39,17,14,16,7,2,0,138,15,16,33,21,12,18,8,1,1,125,16,12,26,18,11,27,12,3,0,125,9,15,28,18,21,24,9,1,0,125,9,9,20,32,6,23,9,4,1,113,15,10,23,25,8,25,8,6,0,120,8,5,17,8,6,20,2,2,0,68,8,4,10,9,3,9,8,2,0,53,5,2,13,3,4,10,3,2,0,42,12,6,12,4,4,5,5,1,0,49,3,2,2,5,6,11,2,2,0,33,3,2,8,2,1,6,2,2,0,26,7,0,4,2,3,4,3,0,0,23,3,3,4,0,0,1,0,0,0,11,1,0,2,2,0,2,0,0,0,7,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208
Marion,0,0,0,0,0,0,0,0,2,0,2,0,4,0,1,0,5,0,5,5,0,0,0,10,2,18,18,4,0,0,42,4,20,33,15,3,0,0,75,3,27,27,26,2,0,0,0,85,6,26,57,35,4,1,0,0,0,129,3,28,47,42,3,1,0,0,0,124,5,23,47,31,6,1,0,0,1,114,3,18,54,35,17,11,0,0,0,138,2,20,47,36,13,3,0,0,0,121,2,16,41,35,14,8,4,0,0,120,5,13,42,46,11,18,5,1,0,141,5,14,30,38,16,15,2,0,0,120,4,17,30,29,16,21,2,2,0,121,0,9,26,35,11,16,8,1,0,106,3,8,21,18,18,20,3,4,0,95,6,3,12,19,11,16,8,1,0,76,4,6,20,20,9,14,5,2,0,80,2,8,12,20,9,10,7,0,0,68,1,4,10,9,5,2,0,2,0,33,1,1,8,6,3,16,2,2,0,39,1,1,4,7,4,2,3,0,0,22,0,4,13,6,9,3,5,1,0,41,2,1,4,8,3,4,3,0,0,25,2,2,1,4,2,4,1,1,0,17,1,1,0,3,4,5,1,1,0,16,0,0,2,0,1,2,0,0,0,5,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1977
Martin,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,2,4,0,0,1,7,2,6,4,0,0,0,12,0,5,8,0,0,0,5,18,1,6,7,2,1,0,0,2,19,3,4,15,3,2,0,0,0,2,29,9,7,15,3,2,1,0,0,2,39,4,8,12,3,4,1,0,0,0,32,6,8,10,8,2,1,0,0,2,37,8,9,10,6,3,5,0,0,2,43,9,8,14,14,7,11,0,0,4,67,9,3,7,4,4,11,0,0,1,39,9,1,14,9,2,11,1,0,3,50,8,2,10,10,5,7,3,0,1,46,7,8,3,9,7,4,3,0,2,43,5,4,9,3,5,9,3,0,2,40,8,5,6,2,2,5,1,1,3,33,4,3,8,2,4,12,6,0,2,41,5,3,8,1,5,5,7,2,5,41,5,1,4,4,1,7,0,0,0,22,1,1,3,2,1,5,1,1,0,15,2,3,0,0,4,5,2,0,2,18,0,0,3,1,2,6,1,0,0,13,2,2,0,2,0,1,0,0,0,7,0,0,1,3,1,1,1,0,1,8,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,1,4,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,731
Monroe,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,3,0,0,0,4,0,0,1,1,0,0,2,1,1,2,0,0,0,0,4,0,1,8,2,0,0,0,0,11,0,2,12,3,0,0,0,0,0,17,2,2,12,6,0,0,0,0,1,23,1,4,10,8,1,3,0,0,0,27,1,1,8,6,0,2,0,0,0,18,2,1,9,5,0,1,0,0,0,18,0,2,11,9,3,4,1,0,0,30,0,1,5,9,8,4,0,0,0,27,0,4,5,5,2,3,1,0,0,20,1,1,7,6,1,5,3,0,0,24,1,1,11,3,1,4,3,1,0,25,0,2,8,6,1,5,3,0,0,25,2,1,6,3,3,8,2,0,0,25,3,2,3,4,2,2,0,0,0,16,1,0,0,4,3,5,1,1,0,15,1,3,2,1,2,4,0,1,0,14,1,0,1,2,6,3,0,0,0,13,2,0,1,2,0,1,2,0,0,8,1,0,1,0,2,1,1,0,0,6,0,1,0,1,1,1,1,0,0,5,1,1,0,0,1,4,0,0,0,7,0,1,2,0,0,1,0,0,0,4,1,0,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394
Nassau,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,1,0,0,0,6,0,2,1,1,0,0,4,0,4,1,1,0,0,0,6,1,6,9,3,0,0,0,0,19,0,4,10,5,4,0,0,0,0,23,1,3,4,9,2,0,0,0,0,19,1,1,7,7,2,2,0,0,0,20,1,0,10,9,4,0,0,0,0,24,0,1,5,14,3,5,2,0,0,30,1,1,11,6,3,2,0,0,0,24,0,0,8,9,2,3,3,0,0,25,0,1,1,12,7,5,1,0,1,28,2,0,8,8,3,7,2,0,0,30,0,0,6,1,6,3,3,1,0,20,0,0,3,5,2,6,5,1,0,22,0,2,5,4,5,3,1,0,0,20,0,0,4,4,3,5,4,0,0,20,1,0,4,1,1,4,2,0,0,13,0,0,3,1,2,4,0,0,0,10,0,0,1,1,1,2,0,0,0,5,0,0,2,2,1,5,0,0,0,10,0,0,3,0,1,1,0,0,0,5,0,0,1,1,0,3,0,0,0,5,0,0,2,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397
Okaloosa,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,3,2,1,0,0,7,0,5,15,2,0,0,22,0,8,15,3,1,0,0,27,0,9,30,18,1,0,0,0,58,3,8,44,16,4,0,0,0,0,75,3,10,49,37,5,3,0,0,0,107,1,9,52,36,12,4,0,0,0,114,1,10,39,28,10,13,0,0,0,101,2,3,36,41,9,13,2,0,0,106,1,3,26,27,19,20,2,0,1,99,2,5,24,46,12,24,3,1,0,117,2,5,28,37,11,21,4,0,0,108,2,5,22,31,14,17,6,1,0,98,0,3,19,28,13,32,9,0,0,104,1,4,15,15,10,18,5,3,1,72,1,3,15,7,9,15,7,0,0,57,4,4,9,10,4,15,9,2,0,57,0,1,9,12,8,5,4,1,0,40,0,1,15,5,2,10,7,2,0,42,1,1,8,10,5,18,1,1,0,45,0,0,6,6,2,5,1,0,0,20,0,0,4,3,3,0,3,1,0,14,0,0,3,4,2,3,1,0,0,13,1,0,3,2,0,1,2,1,0,10,0,0,1,1,1,2,2,0,0,7,0,0,1,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528
Okeechobee,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,0,0,5,1,4,6,1,0,0,12,2,5,4,1,0,0,0,12,0,6,7,2,0,0,0,0,15,3,6,15,7,1,1,0,0,0,33,0,11,10,5,0,1,0,0,0,27,0,7,10,4,1,0,0,0,1,23,1,8,9,2,2,2,0,0,0,24,3,5,6,1,0,2,0,0,1,18,0,6,7,3,1,1,0,0,2,20,3,3,8,6,1,2,0,0,0,23,2,4,5,3,1,0,1,1,0,17,3,3,3,4,1,1,0,0,0,15,3,1,6,5,3,2,0,0,0,20,1,0,7,3,1,2,2,1,0,17,1,4,7,1,1,2,0,0,0,16,3,3,5,2,1,1,1,0,0,16,2,1,4,2,1,2,0,0,0,12,0,1,2,1,0,1,1,0,1,7,2,0,3,0,1,2,0,0,0,8,0,1,1,0,0,0,0,0,0,2,1,1,1,1,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356
Orange,0,0,0,0,0,0,0,0,5,0,5,0,14,3,0,0,17,4,30,30,3,0,0,67,11,47,56,8,2,2,126,9,66,91,21,5,0,0,192,12,67,124,67,6,1,0,2,279,17,69,170,80,16,8,0,0,3,363,11,76,159,91,17,5,0,2,2,363,17,72,186,92,35,17,2,0,3,424,14,64,167,100,49,29,3,0,1,427,26,50,166,116,48,53,8,1,3,471,21,39,177,121,61,72,9,1,3,504,11,42,156,111,66,79,27,1,2,495,11,41,133,105,72,109,43,7,0,521,17,36,144,91,58,134,48,9,2,539,10,36,119,70,73,167,57,9,3,544,16,22,104,94,57,141,66,13,3,516,12,33,99,84,53,127,67,12,1,488,11,24,98,70,45,124,54,15,3,444,16,32,79,51,35,121,44,13,3,394,9,21,82,51,39,81,39,11,3,336,10,20,58,56,27,84,32,11,0,298,9,17,50,37,22,54,26,12,0,227,5,14,37,34,17,49,23,8,1,188,5,11,24,20,12,37,19,3,0,131,4,6,29,14,6,28,10,4,0,101,6,3,16,8,4,13,6,1,0,57,5,3,9,5,1,8,5,0,1,37,1,4,1,0,4,5,0,0,0,15,1,3,3,1,0,0,2,0,10,0,1,4,1,1,1,1,0,9,1,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8594
Osceola,0,0,0,0,0,0,0,1,1,0,2,0,2,1,2,0,5,2,7,4,0,0,0,13,2,6,13,4,0,0,25,0,15,24,10,2,1,0,52,1,19,29,9,3,1,0,0,62,3,17,53,18,3,0,0,0,0,94,2,15,50,29,8,0,0,0,0,104,4,13,66,22,13,4,1,0,0,123,0,10,59,32,12,10,0,1,0,124,7,6,56,21,15,10,0,0,0,115,3,10,52,31,19,17,2,0,1,135,3,10,44,31,18,20,4,0,0,130,3,11,38,26,21,17,7,0,0,123,9,9,35,19,20,22,5,2,0,121,8,4,35,29,13,25,6,0,0,120,2,3,34,24,23,28,2,1,0,117,3,6,36,19,7,16,9,3,0,99,1,3,23,16,19,20,11,0,0,93,5,3,21,11,12,14,5,0,0,71,3,9,28,10,14,15,4,2,0,85,0,0,16,9,8,21,7,2,0,63,2,2,7,9,7,10,2,1,0,40,1,1,13,6,8,7,3,0,0,39,0,1,7,3,9,7,1,1,0,29,0,2,6,4,4,7,1,0,0,24,1,1,2,3,2,2,1,0,0,12,0,0,2,1,3,1,0,0,0,7,0,0,5,0,1,0,1,0,0,7,0,0,3,0,1,0,0,0,4,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040
