Births(Count) by Mother's Age by Mother's Education Level by County of Residence (Mother),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palm Beach,0,0,0,0,0,2,2,4,4,1,9,2,11,2,0,0,15,9,24,18,1,0,0,52,6,40,35,6,1,0,88,16,49,63,13,3,0,0,144,26,45,78,41,6,1,0,0,197,30,69,109,48,11,1,0,0,0,268,44,64,108,75,16,6,1,0,0,314,45,50,120,72,22,15,0,0,0,324,48,59,120,72,31,25,1,0,0,356,50,54,116,95,31,40,7,1,1,395,58,55,134,87,52,43,6,0,0,435,50,56,125,107,57,84,16,5,0,500,63,39,108,94,41,88,14,7,1,455,51,48,124,88,54,93,31,15,0,504,58,42,114,84,34,130,39,10,0,511,49,43,96,87,55,122,48,20,1,521,45,42,72,67,48,114,56,11,0,455,46,38,81,54,37,100,51,17,2,426,33,22,95,64,34,104,49,12,1,414,39,28,69,49,41,66,40,17,1,350,24,27,68,45,28,81,35,12,3,323,24,11,48,29,20,64,22,12,1,231,25,20,34,29,14,53,30,13,0,218,14,14,33,20,14,44,12,9,1,161,7,11,28,13,11,26,12,7,0,115,11,1,18,12,6,11,5,4,0,68,5,4,13,7,5,14,5,1,1,55,5,0,5,1,3,7,4,0,1,26,1,1,1,2,1,1,2,0,9,0,0,1,1,1,4,1,0,8,0,0,0,1,1,0,0,0,2,1,1,1,0,0,0,0,3,0,1,0,1,1,0,3,1,1,0,0,2,0,0,0,0,1,1,7960
Pasco,0,0,0,0,0,1,1,0,6,0,6,0,2,1,0,0,3,0,10,6,2,0,0,18,4,23,20,3,0,0,50,2,18,44,6,1,0,0,71,1,28,55,12,2,0,0,0,98,4,28,50,28,5,1,0,0,0,116,3,31,47,34,15,0,0,0,0,130,0,34,60,40,13,10,0,0,0,157,5,26,56,43,14,8,1,0,0,153,3,16,52,46,18,19,2,0,1,157,3,25,46,44,17,34,3,1,0,173,4,16,31,55,17,37,7,0,0,167,5,16,42,46,26,38,11,1,0,185,5,17,51,34,22,45,13,4,2,193,2,12,31,45,27,54,20,4,1,196,3,11,30,41,24,49,18,5,0,181,1,5,26,26,17,45,20,3,0,143,3,6,25,35,17,37,12,6,0,141,5,8,28,17,12,32,9,1,2,114,1,5,18,16,12,32,15,0,0,99,2,5,12,16,8,21,11,3,1,79,1,2,10,10,8,15,8,3,1,58,1,4,9,8,4,14,5,1,0,46,0,1,12,6,4,10,3,1,1,38,0,0,7,2,4,5,1,1,1,21,0,0,2,4,0,7,2,0,0,15,1,2,0,4,1,3,0,0,0,11,0,0,0,1,1,0,1,0,0,3,0,0,1,1,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2829
Pinellas,0,0,0,0,0,0,0,0,2,0,2,3,4,4,0,0,11,2,11,14,4,0,0,31,0,26,38,10,2,3,79,4,31,60,31,1,1,1,129,0,33,80,40,4,1,0,2,160,2,48,95,49,8,7,0,1,1,211,2,41,104,70,8,6,0,0,2,233,7,38,99,67,17,12,1,0,2,243,7,39,103,50,21,25,4,0,2,251,2,29,109,74,23,29,2,0,4,272,6,29,78,68,34,44,4,3,6,272,10,29,86,73,36,48,12,0,4,298,9,33,78,65,33,71,22,3,5,319,9,23,66,76,37,76,32,8,3,330,8,15,59,59,42,68,20,7,3,281,6,17,40,52,26,67,36,7,2,253,8,20,43,53,29,67,24,10,4,258,2,5,44,41,22,61,34,12,3,224,8,12,32,26,23,41,26,9,3,180,3,6,28,27,19,39,25,6,0,153,6,5,20,30,8,38,16,5,1,129,2,3,25,20,13,31,18,7,2,121,1,2,17,16,2,25,8,4,2,77,0,5,13,14,6,21,14,5,1,79,1,6,8,8,7,12,7,3,3,55,1,2,5,6,3,8,3,4,0,32,0,0,3,1,3,2,3,0,1,13,0,0,1,1,0,4,0,0,1,7,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4711
Polk,0,0,0,0,1,0,1,2,4,2,8,1,6,2,0,0,9,3,18,10,2,0,0,33,9,37,31,3,0,0,80,14,51,56,16,3,0,0,140,13,65,72,45,1,0,0,0,196,17,65,129,51,8,1,0,0,0,271,21,63,127,63,15,3,0,0,0,292,15,53,106,72,17,8,0,0,1,272,12,51,119,64,21,19,2,0,0,288,20,49,104,76,22,20,7,1,2,301,26,45,102,75,30,25,1,3,0,307,20,37,105,61,25,33,11,2,0,294,25,38,86,59,30,44,8,2,0,292,23,26,102,64,41,42,14,5,0,317,14,20,55,53,23,42,14,2,1,224,18,31,67,42,18,48,21,4,1,250,15,28,53,26,14,34,17,2,1,190,9,14,40,29,17,28,11,0,1,149,13,20,42,19,12,26,9,1,0,142,11,9,28,27,9,15,11,0,0,110,9,9,16,20,7,11,7,1,0,80,9,9,18,13,5,16,4,0,0,74,9,10,12,8,2,10,0,1,1,53,3,7,9,6,4,7,4,2,1,43,5,9,3,6,6,5,3,1,0,38,2,2,3,3,1,1,1,0,0,13,0,2,5,2,1,1,1,0,0,12,0,1,0,2,1,2,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4490
Putnam,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,4,2,6,8,0,0,0,16,5,7,12,3,0,0,0,27,3,5,18,1,2,0,0,0,29,3,11,17,8,2,0,0,0,0,41,2,10,8,11,3,0,0,0,0,34,0,3,15,9,2,0,0,0,0,29,1,11,17,9,4,0,0,0,1,43,3,7,21,9,6,1,0,0,0,47,2,5,11,12,5,3,1,0,0,39,4,6,8,7,3,1,0,0,0,29,0,2,11,4,1,2,0,1,0,21,7,6,11,3,5,1,1,0,0,34,3,1,9,2,2,2,0,0,0,19,5,5,5,2,1,1,1,0,0,20,2,2,4,2,0,3,0,0,0,13,0,1,8,2,0,2,1,0,0,14,1,1,3,3,2,0,0,0,0,10,1,0,0,1,2,1,0,0,0,5,0,0,6,1,1,0,1,0,0,9,1,1,2,1,0,1,0,0,0,6,0,2,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,3,2,0,0,0,0,1,1,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501
Saint Johns,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,4,1,5,10,1,0,0,17,1,4,6,3,0,0,0,14,0,2,10,8,0,0,0,0,20,1,3,17,8,1,0,0,0,0,30,0,2,16,7,2,0,0,0,0,27,0,2,14,9,5,4,0,0,0,34,0,5,15,11,1,6,1,0,0,39,0,0,11,11,9,11,1,0,0,43,1,3,11,17,7,12,2,0,1,54,0,3,13,10,4,17,4,0,0,51,0,0,12,14,11,23,5,1,1,67,1,1,13,18,6,33,10,3,0,85,1,2,9,14,8,30,12,4,2,82,1,0,6,12,5,36,11,2,1,74,0,0,8,13,9,32,14,3,0,79,0,0,4,9,5,35,8,6,1,68,0,0,4,9,3,32,11,4,0,63,0,1,8,7,4,19,10,1,0,50,0,2,4,8,7,9,5,3,0,38,0,1,4,4,1,20,3,2,0,35,0,0,3,2,3,9,4,0,0,21,0,0,1,2,3,8,1,2,0,17,0,0,1,3,1,6,2,0,0,13,0,0,2,2,2,4,0,1,0,11,0,0,0,2,2,2,0,0,0,6,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049
Saint Lucie,0,0,0,0,0,0,0,1,1,1,3,1,3,1,0,0,5,0,8,7,0,2,0,17,2,12,13,2,1,0,30,2,10,25,6,3,0,0,46,3,15,36,10,7,1,0,1,73,3,14,48,20,6,2,0,0,1,94,4,16,50,21,8,1,0,0,1,101,2,23,42,24,8,1,0,0,2,102,3,7,53,27,10,8,1,0,2,111,4,25,56,21,19,9,5,0,2,141,5,10,49,20,16,9,2,1,1,113,5,12,51,18,19,9,5,0,2,121,5,10,32,18,19,20,6,1,1,112,4,11,25,28,15,21,3,1,2,110,4,5,33,21,8,18,4,1,0,94,6,8,23,21,8,22,2,3,1,94,6,10,31,15,12,16,7,0,1,98,1,7,25,6,11,10,7,2,3,72,4,8,15,13,12,12,11,2,0,77,4,3,23,16,10,10,4,0,2,72,1,5,10,8,6,9,7,1,0,47,2,6,14,7,7,3,2,1,1,43,2,3,14,7,4,7,4,0,2,43,3,2,5,11,5,3,1,0,0,30,2,2,4,2,4,2,1,0,0,17,1,2,2,2,1,1,0,0,0,9,0,1,0,0,0,0,2,0,0,3,1,0,3,2,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887
Santa Rosa,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,5,2,1,0,0,8,1,2,8,0,0,0,11,0,5,10,5,0,0,0,20,0,6,24,3,0,0,0,0,33,0,9,23,8,4,0,0,0,0,44,0,6,22,11,12,1,0,0,0,52,0,7,24,10,10,5,1,0,0,57,1,6,35,12,6,7,0,0,0,67,0,6,29,18,7,15,0,1,1,77,1,2,22,12,10,16,0,0,0,63,0,5,15,17,16,16,1,1,0,71,0,6,18,5,14,27,3,0,0,73,2,7,22,17,14,25,5,2,0,94,1,1,22,10,14,11,4,2,0,65,1,3,10,10,6,18,7,2,0,57,0,1,16,5,6,15,10,3,1,57,0,4,13,5,6,8,5,1,0,42,0,1,5,5,4,9,3,0,0,27,0,0,9,2,1,5,3,1,0,21,0,2,4,8,5,4,3,0,0,26,0,0,4,4,2,7,1,2,0,20,0,0,4,2,4,3,2,0,0,15,0,0,5,2,1,2,1,0,0,11,0,0,2,0,2,2,0,0,0,6,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1027
Sarasota,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,2,1,3,5,0,0,0,9,2,6,9,2,0,0,19,0,10,19,6,0,0,0,35,1,13,22,8,0,0,0,0,44,1,20,37,9,6,2,0,0,3,78,0,4,43,14,5,1,0,0,1,68,0,13,34,20,4,0,0,0,1,72,4,10,31,19,14,8,0,0,1,87,3,11,38,23,9,6,0,1,1,92,1,9,49,17,8,11,1,1,1,98,3,13,32,22,10,14,6,0,0,100,2,7,36,12,13,21,4,1,5,101,0,8,41,22,19,21,5,0,0,116,2,4,22,25,20,34,11,1,1,120,0,8,32,14,19,12,4,3,0,92,2,6,23,19,15,16,8,3,3,95,0,8,25,21,11,18,9,1,0,93,3,1,21,17,14,15,9,3,0,83,2,2,16,11,7,9,4,2,3,56,0,2,14,5,7,12,8,1,0,49,1,1,7,4,8,9,6,2,0,38,0,1,6,4,9,6,7,1,0,34,1,3,10,4,4,4,2,0,0,28,1,0,4,2,5,3,0,0,0,15,1,2,8,1,0,2,1,0,0,15,0,0,1,0,1,2,1,0,0,5,0,0,1,1,0,0,1,0,0,3,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652
Seminole,0,0,0,0,0,0,0,0,2,0,2,1,4,2,0,0,7,1,4,4,2,0,0,11,1,10,16,1,0,0,28,1,12,17,12,0,0,0,42,2,13,32,12,1,1,0,1,62,2,12,43,26,7,1,0,0,0,91,2,13,40,25,9,2,0,0,0,91,4,13,47,31,12,8,1,0,0,116,3,5,43,33,9,10,1,0,1,105,1,10,27,44,18,23,2,0,2,127,3,8,44,49,28,18,8,1,0,159,2,5,30,46,20,40,6,2,1,152,0,8,32,41,23,43,16,1,0,164,1,11,40,45,25,62,10,2,1,197,1,4,24,38,24,59,20,1,0,171,1,6,32,32,23,54,21,5,1,175,5,4,26,33,15,60,28,3,2,176,1,5,15,31,15,51,19,2,1,140,2,4,16,20,12,47,27,4,1,133,1,2,17,19,13,26,10,4,0,92,1,1,15,10,3,30,13,2,0,75,0,1,7,15,9,20,10,2,0,64,1,0,6,4,13,13,9,6,0,52,0,0,4,6,2,6,2,1,0,21,0,1,2,5,2,8,5,0,0,23,1,0,3,3,3,6,3,1,0,20,0,0,2,3,2,0,0,2,0,9,0,0,0,0,1,2,0,0,0,3,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2511
Sumter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,3,1,1,5,1,0,0,8,2,2,8,0,0,0,0,12,1,4,9,0,1,0,0,0,15,1,4,6,5,0,0,0,0,0,16,0,4,14,7,1,0,0,0,0,26,0,7,11,4,1,0,0,0,0,23,0,4,10,2,0,1,0,0,0,17,0,0,5,5,3,0,0,0,0,13,2,5,8,6,1,0,0,0,0,22,1,1,4,3,1,0,1,0,0,11,0,3,10,7,1,0,0,0,0,21,1,2,7,1,1,1,2,0,0,15,2,2,6,3,1,0,0,0,0,14,0,4,3,2,1,3,0,0,0,13,0,0,3,1,0,3,0,1,0,8,1,1,1,1,2,1,0,0,0,7,0,0,3,2,0,1,1,0,0,7,0,0,2,0,1,4,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,5,0,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273
Suwannee,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,1,0,0,0,3,1,3,2,0,0,0,6,1,8,7,2,1,0,0,19,0,6,7,0,1,0,0,0,14,1,7,10,6,1,0,0,0,0,25,2,7,13,2,1,1,0,0,0,26,0,6,8,4,1,0,0,0,0,19,0,8,9,0,1,0,0,0,0,18,4,5,9,6,0,2,0,0,0,26,0,0,7,9,0,2,0,0,0,18,3,1,6,6,3,0,0,0,0,19,0,1,9,4,2,1,0,0,0,17,2,5,2,3,2,2,0,0,0,16,1,3,5,3,2,1,0,0,0,15,0,1,2,4,2,3,0,0,0,12,2,1,1,3,2,0,0,0,0,9,0,1,1,0,2,1,0,0,0,5,0,2,2,3,1,1,1,0,0,10,0,1,0,4,1,1,0,0,0,7,0,0,0,0,1,1,0,0,0,2,0,0,3,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301
Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,1,1,0,0,2,0,1,5,0,0,0,0,6,0,0,6,1,0,0,0,0,7,0,1,4,3,0,0,0,0,0,8,0,1,6,4,0,0,0,0,0,11,0,2,7,5,1,0,0,0,0,15,0,1,4,2,1,0,2,0,0,10,0,0,4,1,2,0,0,0,0,7,0,0,1,0,1,0,0,0,0,2,0,0,5,2,2,1,0,0,0,10,0,2,3,1,1,0,0,0,0,7,0,1,4,0,3,0,1,0,0,9,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,5,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
Union,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,3,0,1,3,0,0,0,0,4,0,1,6,3,0,0,0,0,10,0,0,4,2,0,0,0,0,0,6,0,1,3,4,1,0,0,0,0,9,0,2,2,1,0,0,0,0,0,5,0,0,5,1,2,0,0,0,0,8,1,0,3,4,1,1,0,0,0,10,0,1,3,0,1,0,1,0,0,6,0,1,2,2,0,0,0,0,0,5,1,0,4,2,0,1,1,0,0,9,0,1,3,1,1,3,0,0,0,9,0,0,4,0,1,0,0,0,0,5,1,0,1,1,0,2,0,0,0,5,0,0,0,6,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
Volusia,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,0,10,8,1,0,0,19,0,16,10,5,1,0,32,3,21,30,8,0,0,2,64,6,30,43,26,2,1,0,0,108,5,25,47,26,5,3,0,0,0,111,2,28,52,43,15,4,1,0,1,146,5,30,53,48,15,4,0,0,1,156,2,19,75,47,18,8,1,0,0,170,5,19,54,45,24,21,1,0,0,169,5,17,44,55,19,13,6,0,0,159,3,18,53,49,26,22,9,1,1,182,4,13,46,40,23,34,4,0,0,164,1,15,41,35,30,21,6,1,3,153,6,14,30,38,19,36,6,1,0,150,5,7,28,27,30,25,9,3,1,135,1,8,33,32,20,23,10,0,1,128,3,10,16,27,20,21,11,1,0,109,0,3,10,19,15,26,4,2,1,80,0,4,17,21,4,11,5,3,0,65,0,2,17,14,10,17,4,3,0,67,2,5,9,10,6,10,2,1,0,45,3,2,7,3,7,4,1,3,0,30,1,1,6,8,7,4,5,0,0,32,0,0,5,5,4,2,1,0,0,17,0,1,4,3,2,0,0,1,0,11,0,1,1,1,1,1,1,0,0,6,0,1,4,0,0,1,0,0,0,6,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524
Wakulla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,1,0,0,0,1,0,3,3,0,0,0,0,0,6,0,0,3,2,0,0,0,0,0,5,0,0,4,5,0,0,0,0,0,9,1,0,5,5,0,2,0,0,0,13,0,0,4,2,1,1,1,0,0,9,0,0,5,2,1,1,0,0,0,9,0,1,4,6,4,3,0,0,0,18,0,3,2,3,3,3,1,0,0,15,0,1,4,7,3,1,1,0,0,17,0,0,2,3,4,4,0,0,0,13,0,1,2,4,1,6,1,0,0,15,0,0,2,5,1,4,0,0,0,12,0,0,1,1,0,2,0,0,0,4,0,0,3,2,2,1,1,0,1,10,0,0,2,1,0,2,2,0,0,7,0,0,3,0,0,1,0,0,0,4,0,0,2,1,0,3,0,0,0,6,0,0,0,1,2,1,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
Walton,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,1,0,0,0,3,1,2,2,1,0,0,6,0,2,6,0,0,0,0,8,0,3,10,1,0,0,0,0,14,0,1,17,5,1,0,0,0,0,24,0,4,6,4,2,0,0,0,0,16,0,2,9,1,0,0,0,0,0,12,2,5,10,9,1,3,0,0,0,30,1,3,13,9,2,0,0,0,0,28,0,4,10,5,4,2,0,0,0,25,1,2,7,6,2,8,0,0,0,26,2,2,8,4,3,3,0,0,0,22,0,1,5,3,2,5,1,0,0,17,2,3,6,1,1,8,3,0,0,24,0,1,1,6,2,8,3,1,0,22,0,0,3,3,0,3,3,1,0,13,0,2,3,5,3,3,1,0,0,17,1,1,1,2,2,7,2,2,0,18,0,0,2,0,0,1,2,1,0,6,0,1,1,1,2,5,0,0,0,10,0,0,0,0,2,2,0,0,0,4,1,0,3,1,1,0,1,0,0,7,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361
Washington,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1,0,0,8,1,2,3,0,0,0,0,6,0,1,5,3,0,0,0,0,9,2,3,5,2,0,0,0,0,1,13,0,3,3,6,0,0,0,0,0,12,0,0,2,3,1,0,0,0,0,6,0,3,4,3,1,0,0,0,1,12,0,1,7,4,2,0,0,0,0,14,0,0,0,5,1,3,1,0,0,10,0,2,6,4,0,1,0,0,0,13,0,1,3,1,1,1,1,0,0,8,0,0,2,1,0,1,0,0,2,6,1,2,1,2,0,1,2,0,1,10,0,1,1,0,2,5,2,0,0,11,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0,2,2,1,1,0,0,0,0,6,0,1,0,0,0,1,0,1,1,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Total,1,1,1,1,3,8,11,21,81,6,108,28,178,51,7,2,266,67,402,326,40,5,1,841,108,678,820,180,15,7,1808,139,916,1385,417,52,4,14,2927,184,1026,1986,842,115,17,1,16,4187,227,1097,2541,1126,244,58,2,1,21,5317,234,1112,2574,1398,345,143,3,2,25,5836,269,989,2629,1480,496,284,14,1,28,6190,265,919,2706,1508,585,475,59,4,35,6556,306,837,2607,1738,721,711,102,16,39,7077,340,754,2507,1698,840,928,178,25,43,7313,322,730,2338,1699,881,1168,291,46,29,7504,365,664,2147,1595,895,1456,407,79,34,7642,321,649,2087,1500,932,1553,520,112,39,7713,323,513,1837,1309,874,1758,638,120,36,7408,293,453,1683,1271,835,1669,671,195,26,7096,300,426,1514,1104,711,1544,771,193,33,6596,234,329,1263,952,652,1443,688,189,27,5777,218,328,1170,815,582,1263,582,191,31,5180,182,243,1012,694,468,983,495,165,29,4271,160,209,815,606,416,923,422,141,11,3703,145,177,629,432,348,686,320,123,15,2875,112,147,551,374,267,557,283,96,16,2403,69,116,405,304,195,444,190,79,5,1807,64,85,304,177,142,309,131,47,11,1270,43,53,193,122,87,175,79,29,1,782,25,30,118,73,49,96,50,7,10,458,11,16,62,40,27,61,34,12,4,267,4,8,28,23,17,23,13,1,117,1,3,18,8,11,18,8,2,69,4,3,7,4,3,8,3,1,33,1,5,2,1,3,4,1,17,1,4,1,2,2,1,11,2,3,2,2,9,1,1,1,1,3,5,121453
